Generator,carrier,bus,p_nom_min,p_nom,p_nom_extendable,efficiency,marginal_cost,capital_cost,build_year,lifetime,p_nom_max,p_max_pu,weight,grid_connection_cost,turbine_cost,control,type,p_min_pu,p_set,q_set,sign,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt
C5137,biomass,3796,0.38,0.38,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5138,biomass,4899,0.38,0.38,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5139,biomass,4846,0.35,0.35,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5140,biomass,4590,0.012,0.012,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5141,biomass,5832,0.64,0.64,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5142,biomass,3792,0.36,0.36,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5143,biomass,3744,0.008,0.008,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5144,biomass,4905,1.052,1.052,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5145,biomass,4888,0.795,0.795,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5146,biomass,3754,0.92,0.92,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5147,biomass,3601,0.22,0.22,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5148,biomass,3753,0.53,0.53,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5149,biomass,3382,0.02,0.02,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5150,biomass,4688,0.787,0.787,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5151,biomass,3800,0.19,0.19,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5152,biomass,3394,1.1,1.1,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5153,biomass,3375,0.15,0.15,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5154,biomass,3376,0.9,0.9,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5155,biomass,3397,0.035,0.035,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5156,biomass,4723,0.235,0.235,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5157,biomass,4847,0.1,0.1,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5158,biomass,4590,0.87,0.87,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5159,biomass,4591,0.54,0.54,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5160,biomass,4590,0.76,0.76,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5161,biomass,5696,0.549,0.549,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5162,biomass,3779,0.3,0.3,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5163,biomass,4682,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5164,biomass,4938,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5165,biomass,5795,0.53,0.53,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5166,biomass,3394,1.4,1.4,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5167,biomass,5705,0.625,0.625,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5168,biomass,3382,1.7,1.7,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5169,biomass,4561,0.372,0.372,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5170,biomass,4723,0.265,0.265,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5171,biomass,3779,0.06,0.06,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5172,biomass,4723,1.262,1.262,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5173,biomass,5772,0.53,0.53,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5174,biomass,5779,0.98,0.98,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5175,biomass,4547,1.174,1.174,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5176,biomass,4926,0.35,0.35,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5177,biomass,4688,0.572,0.572,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5178,biomass,4848,0.19,0.19,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5179,biomass,3760,0.025,0.025,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5180,biomass,3800,1.05,1.05,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5181,biomass,5779,0.515,0.515,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5182,biomass,4593,0.38,0.38,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5183,biomass,4896,0.787,0.787,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5184,biomass,5830,0.97,0.97,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5185,biomass,5790,0.3,0.3,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5186,biomass,5790,0.365,0.365,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5187,biomass,4553,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5188,biomass,4776,0.35,0.35,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5189,biomass,3370,0.02,0.02,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5190,biomass,3382,0.59,0.59,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5191,biomass,5865,0.99,0.99,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5192,biomass,4550,1.45,1.45,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5193,biomass,4576,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5194,biomass,3804,0.034,0.034,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5195,biomass,4863,0.37,0.37,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5196,biomass,3804,0.008,0.008,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5197,biomass,4553,5.446,5.446,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5198,biomass,7052,0.537,0.537,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5199,biomass,3792,0.44,0.44,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5200,biomass,4684,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5201,biomass,4866,0.53,0.53,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5202,biomass,4682,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5203,biomass,5696,0.549,0.549,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5204,biomass,3795,1.4,1.4,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5205,biomass,3379,0.2,0.2,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5206,biomass,3752,0.2,0.2,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5207,biomass,4589,0.275,0.275,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5208,biomass,4799,0.2,0.2,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5209,biomass,4799,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5210,biomass,4891,1.501,1.501,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5211,biomass,4880,0.265,0.265,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5212,biomass,4946,0.1,0.1,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5213,biomass,4870,0.527,0.527,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5214,biomass,4916,0.05,0.05,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5215,biomass,5869,0.24,0.24,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5216,biomass,5869,0.24,0.24,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5217,biomass,4888,0.795,0.795,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5218,biomass,4938,0.385,0.385,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5219,biomass,5827,0.646,0.646,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5220,biomass,3802,1.262,1.262,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5221,biomass,3760,0.1,0.1,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5222,biomass,5689,0.536,0.536,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5223,biomass,4589,0.22,0.22,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5224,biomass,4851,1.134,1.134,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5225,biomass,3804,0.38,0.38,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5226,biomass,4870,0.526,0.526,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5227,biomass,4778,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5228,biomass,5622,1.1,1.1,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5229,biomass,5689,0.536,0.536,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5230,biomass,4851,1.134,1.134,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5231,biomass,5790,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5232,biomass,5880,1.56,1.56,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5233,biomass,5830,2.05,2.05,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5234,biomass,4776,0.022,0.022,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5235,biomass,5689,0.716,0.716,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5236,biomass,3795,1.03,1.03,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5237,biomass,4799,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5238,biomass,3760,0.3,0.3,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5239,biomass,4554,0.499,0.499,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5240,biomass,4932,0.845,0.845,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5241,biomass,3752,0.44,0.44,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5242,biomass,3748,0.35,0.35,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5243,biomass,4692,0.33,0.33,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5244,biomass,4591,0.87,0.87,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5245,biomass,4848,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5246,biomass,4589,0.029,0.029,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5247,biomass,5784,1.427,1.427,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5248,biomass,4896,0.647,0.647,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5249,biomass,3382,0.08,0.08,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5250,biomass,5694,0.5,0.5,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5251,biomass,5705,0.07,0.07,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5252,biomass,3754,0.381,0.381,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5253,biomass,5832,1.401,1.401,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5254,biomass,4942,0.59,0.59,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5255,biomass,4665,0.35,0.35,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5256,biomass,4589,0.052,0.052,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5257,biomass,3744,0.625,0.625,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5258,biomass,3796,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5259,biomass,4694,0.33,0.33,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5260,biomass,5790,0.165,0.165,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C5261,biomass,4590,0.914,0.914,False,0.47,14.893617021276597,278083.0653560446,2006,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
